y,x,z,series,time,true_states,cond
148.271952939766,67,135,10,312,2,b
1262.9342222565529,44,160,10,313,1,b
1463.1218810464145,29,104,10,314,1,b
1404.4640271394492,75,196,10,315,1,b
1820.3026694164407,99,164,10,316,1,b
1465.6821581896897,33,196,10,317,1,b
1587.4597847471202,96,193,10,318,1,b
1654.4503533931493,49,159,10,319,1,b
1769.976623363216,7,170,10,320,1,b
1308.6537238287613,71,134,10,321,1,b
1522.157538268141,22,123,10,322,1,b
1512.664208810371,93,180,10,323,1,b
1843.0377119509753,94,129,10,324,1,b
1680.2178221545105,65,135,10,325,1,b
1287.6093351283546,20,189,10,326,1,b
1819.303974133223,98,127,10,327,1,b
1001.9094744410348,20,106,10,328,0,b
1582.286110719455,78,168,10,329,0,b
1185.01518880593,34,126,10,330,0,b
1253.361900388827,93,163,10,331,0,b
1027.612368063369,28,131,10,332,0,b
1349.8482350410977,11,153,10,333,0,b
1414.0678288177967,12,159,10,334,0,b
1504.6760830136748,95,164,10,335,0,b
1378.2524311733732,38,159,10,336,0,b
1539.1909561440561,13,134,10,337,1,b
1515.100347759813,90,120,10,338,1,b
1500.1952283622572,63,178,10,339,1,b
1760.9017589434472,86,129,10,340,1,b
1324.4251358526958,16,194,10,341,1,b
1987.094696427731,19,111,10,342,1,b
388.8962580748602,36,111,10,343,2,b
135.27848950234537,33,141,10,344,2,b
-29.035775244608303,17,150,10,345,2,b
-525.5808764235353,3,174,10,346,2,b
78.23132789792655,7,131,10,347,2,b
400.4708304042637,45,126,10,348,2,b
244.2074127586382,10,141,10,349,2,b
-823.9083191288671,78,188,10,350,2,b
-939.7159121345821,73,198,10,351,2,b
643.6077170580163,94,103,10,352,2,b
594.4967013179999,93,131,10,353,2,b
391.1875713125396,36,148,10,354,2,b
112.45480680531476,14,140,10,355,2,b
276.22624838083874,59,115,10,356,2,b
507.2295432332715,87,109,10,357,2,b
619.1393637544784,12,111,10,358,2,b
349.85030842179526,14,109,10,359,2,b
465.36894737141336,22,135,10,360,2,b
129.21011223068308,0,119,10,361,2,b
-1300.0227654278776,10,199,10,362,2,b
191.1099529124688,17,130,10,363,2,b
125.41982949412115,64,152,10,364,2,b
237.81521962562906,44,121,10,365,2,b
-404.1385760598379,5,156,10,366,2,b
329.15678228491146,43,117,10,367,2,b
-509.07805198309944,16,175,10,368,2,b
-177.82597625600042,21,154,10,369,2,b
-920.6092714112713,9,189,10,370,2,b
-368.4634170162857,63,174,10,371,2,b
-309.16350405855655,35,167,10,372,2,b
165.9153144250658,28,139,10,373,2,b
1.2065953266143907,62,162,10,374,2,b
1429.6853043384308,58,179,10,375,1,b
1460.9919935460264,14,183,10,376,1,b
1350.8550534471497,17,176,10,377,1,b
1536.6725750995147,41,171,10,378,0,b
1240.800199893952,78,146,10,379,0,b
1437.687607713551,71,125,10,380,0,b
841.830050795156,92,110,10,381,0,b
1091.8712908689756,49,129,10,382,0,b
1608.143534303952,58,191,10,383,0,b
1365.7142877075537,79,147,10,384,0,b
1036.268100614261,90,115,10,385,0,b
1355.747155832931,35,151,10,386,0,b
1151.728829824476,86,166,10,387,0,b
503.15042666294823,61,124,10,388,2,b
431.63223476078593,29,117,10,389,2,b
352.53991495869343,5,101,10,390,2,b
337.97990710489,61,118,10,391,2,b
373.07305573571176,63,129,10,392,2,b
-713.4268683167968,43,188,10,393,2,b
-283.2637528656346,24,166,10,394,2,b
367.8883335155961,64,136,10,395,2,b
147.35181605251773,42,135,10,396,2,b
-425.9090182805528,50,176,10,397,2,b
307.88927577281055,82,141,10,398,2,b
589.1358134168754,50,100,10,399,2,b
-966.3045499224954,29,193,10,400,2,b
-186.7041820100139,40,162,10,401,2,b
-713.585998622074,31,182,10,402,2,b
747.2771817465298,73,101,10,403,2,b
-668.4464013139434,46,177,10,404,2,b
-131.7068741171272,0,126,10,405,2,b
-213.1243260185907,89,169,10,406,2,b
-1023.093579377258,96,199,10,407,2,b
-297.6310497826079,15,163,10,408,2,b
-348.77763645305936,14,164,10,409,2,b
-1252.1919784953113,33,199,10,410,2,b
-877.1354053029926,8,192,10,411,2,b
532.1216251784317,7,116,10,412,2,b
-480.45994381821686,10,178,10,413,2,b
-147.34512777032384,92,159,10,414,2,b
187.1181159537585,97,157,10,415,2,b
-229.35655371562007,59,163,10,416,2,b
-746.5511430434121,44,189,10,417,2,b
900.6880280366506,87,108,10,418,2,b
107.27265802320221,92,166,10,419,2,b
-486.6839244714897,0,180,10,420,2,b
1011.4954454550548,82,108,10,421,2,b
-162.08719850074493,31,166,10,422,2,b
-537.720432158352,88,182,10,423,2,b
-210.84376312659356,0,153,10,424,2,b
-684.2251044184673,52,173,10,425,2,b
-878.4356900014996,58,195,10,426,2,b
-600.0437489204339,27,182,10,427,2,b
864.9881786331848,88,104,10,428,2,b
-751.9008292463276,72,188,10,429,2,b
321.4918985312074,88,127,10,430,2,b
40.47619558197555,7,149,10,431,2,b
827.057035087491,87,129,10,432,2,b
278.62260323098735,35,109,10,433,2,b
306.64240396540947,68,133,10,434,2,b
506.3881292561738,75,130,10,435,2,b
-178.33075456061945,12,162,10,436,2,b
640.073564218537,57,111,10,437,2,b
-560.7318797258737,82,181,10,438,2,b
-82.67130949664767,44,149,10,439,2,b
-914.6831922288382,58,188,10,440,2,b
-449.0754951653138,51,172,10,441,2,b
279.904394673658,13,142,10,442,2,b
-899.6880613375107,48,199,10,443,2,b
164.3391248493528,95,129,10,444,2,b
296.0725975825784,90,144,10,445,2,b
-220.6191056474911,13,171,10,446,2,b
-2.4072514436687626,54,152,10,447,2,b
964.7084296195156,34,108,10,448,2,b
-429.8510163135002,77,180,10,449,2,b
467.06588398879165,6,101,10,450,2,b
1697.267670498336,97,164,10,451,1,b
1695.5118313530907,66,113,10,452,1,b
1665.8707363066192,95,145,10,453,1,b
1882.6475127525782,70,124,10,454,1,b
1638.5456917289337,6,118,10,455,1,b
1544.0161083247092,5,147,10,456,1,b
1674.39203985817,97,143,10,457,1,b
1494.510178182763,57,122,10,458,1,b
1800.426434604385,24,120,10,459,1,b
1547.717041961209,67,103,10,460,1,b
1234.216882267263,42,179,10,461,1,b
1788.582982849336,97,167,10,462,1,b
1685.9030302355682,32,149,10,463,1,b
1453.4065621629295,44,178,10,464,1,b
1242.9494709184671,64,198,10,465,1,b
1497.3715197416677,30,175,10,466,1,b
-12.898349679080766,4,153,10,467,2,b
-799.2805278212793,31,187,10,468,2,b
-107.34167040839725,63,180,10,469,2,b
294.69098894579304,6,126,10,470,2,b
631.2205428684208,58,117,10,471,2,b
-282.17776038332545,30,169,10,472,2,b
325.4157948123574,87,159,10,473,2,b
535.4037515744196,13,120,10,474,2,b
-371.4153611970528,98,182,10,475,2,b
-110.61331313680353,94,176,10,476,2,b
-1073.4509975974781,32,194,10,477,2,b
300.7729466767027,59,108,10,478,2,b
246.45285657638894,23,120,10,479,2,b
334.4116795951909,17,123,10,480,2,b
1643.9294716624158,49,102,10,481,1,b
1374.704217538896,52,182,10,482,1,b
1761.0341979010311,5,176,10,483,1,b
1727.331998754156,3,110,10,484,1,b
1397.1820540377767,64,102,10,485,1,b
1303.5549608905635,6,193,10,486,1,b
1157.128319723397,33,198,10,487,1,b
1641.753581823315,90,155,10,488,1,b
1664.0922695318272,18,122,10,489,1,b
1276.4625954806525,72,137,10,490,0,b
1206.2567486559976,73,144,10,491,0,b
1781.7286492523529,23,183,10,492,0,b
965.4791155311234,43,118,10,493,0,b
1527.192899222151,15,152,10,494,0,b
1355.1803854981583,66,106,10,495,1,b
1916.0114998134802,15,148,10,496,1,b
1679.2821617305956,67,158,10,497,1,b
1482.6309609214331,89,112,10,498,1,b
1574.5066040920235,39,150,10,499,1,b
1451.2044753997209,80,159,10,500,1,b
1454.5878824207216,87,136,10,501,1,b
1699.858367325021,95,156,10,502,1,b
-412.06788112455126,62,168,10,503,2,b
59.195341418239764,49,142,10,504,2,b
-511.65643230748236,33,179,10,505,2,b
627.225003006488,36,109,10,506,2,b
-218.71624845554368,0,153,10,507,2,b
257.11932341964786,34,125,10,508,2,b
-844.3143921232588,55,197,10,509,2,b
625.7761516324515,63,107,10,510,2,b
163.9445972941099,8,131,10,511,2,b
-1026.2975014020906,15,194,10,512,2,b
345.50980888556967,56,124,10,513,2,b
653.8569201397129,65,125,10,514,2,b
576.84533259483,41,111,10,515,2,b
-192.79803095988578,98,172,10,516,2,b
373.1879102162871,65,132,10,517,2,b
580.1887085207682,96,119,10,518,2,b
-228.87571213032945,96,175,10,519,2,b
257.8069562371609,16,120,10,520,2,b
-1103.4557165751953,40,194,10,521,2,b
-554.8556363630846,23,169,10,522,2,b
30.510195199521267,92,163,10,523,2,b
-283.90214912386955,24,174,10,524,2,b
-1344.962043952642,17,198,10,525,2,b
1413.146386304324,88,167,10,526,0,b
1805.9165149998964,93,195,10,527,0,b
1899.2978632190625,50,181,10,528,0,b
1371.3999782396206,9,150,10,529,0,b
1128.025492306618,23,111,10,530,0,b
1963.9310423267896,35,196,10,531,0,b
1056.9640489597164,23,126,10,532,0,b
-864.4424889443735,28,196,10,533,2,b
-310.78994338230126,4,156,10,534,2,b
372.6571432746744,87,143,10,535,2,b
-825.6077303160558,44,178,10,536,2,b
774.2786444136909,67,103,10,537,2,b
499.041156704131,82,107,10,538,2,b
1347.349016311552,34,127,10,539,1,b
1548.7363964526062,55,136,10,540,1,b
1245.5249905514734,52,142,10,541,1,b
1555.0804043549322,10,158,10,542,1,b
1510.7166167609864,70,121,10,543,1,b
1797.8294860948922,97,158,10,544,1,b
-509.4275238114227,67,185,10,545,2,b
-910.619667160675,20,186,10,546,2,b
-86.0795101337004,23,158,10,547,2,b
341.06848595659216,81,143,10,548,2,b
-1028.4695186108513,59,193,10,549,2,b
188.02842816776484,76,158,10,550,2,b
-367.8448884299205,10,171,10,551,2,b
-483.8004445337426,70,184,10,552,2,b
-556.5104534107804,11,169,10,553,2,b
-118.93186782667428,98,172,10,554,2,b
257.71740046406995,43,130,10,555,2,b
-445.37123176318005,50,174,10,556,2,b
1584.4600741226436,67,179,10,557,0,b
1590.7139683652358,28,158,10,558,0,b
1084.6458500409944,77,111,10,559,0,b
1325.7274488379728,78,139,10,560,0,b
1786.154399843909,20,144,10,561,1,b
1467.3588124625385,0,157,10,562,1,b
1699.5782629522503,94,184,10,563,1,b
1479.9763183917712,78,147,10,564,1,b
1284.1968648195048,73,108,10,565,1,b
1561.228995313894,79,111,10,566,1,b
573.7902362098395,47,106,10,567,2,b
-863.4819992444776,73,195,10,568,2,b
488.32910865066293,79,136,10,569,2,b
-914.2767021498256,4,193,10,570,2,b
95.28871146910234,44,134,10,571,2,b
196.378563241417,0,108,10,572,2,b
248.46542864632386,53,118,10,573,2,b
-582.5520124100353,67,194,10,574,2,b
-378.3632637097052,73,175,10,575,2,b
998.1897359690926,81,109,10,576,0,b
2043.0583379040013,7,195,10,577,0,b
1319.954656567034,88,181,10,578,0,b
1018.188274271903,13,125,10,579,0,b
1821.2600428592866,86,184,10,580,0,b
1265.4615352267938,12,139,10,581,0,b
882.4519215169122,12,125,10,582,0,b
1404.6751214535982,72,140,10,583,0,b
-759.4874739332266,50,194,10,584,2,b
319.1708383436965,64,133,10,585,2,b
-593.1000684027374,22,185,10,586,2,b
-394.74602174481697,41,172,10,587,2,b
1469.0350057011901,11,127,11,0,0,b
2285.7043249114795,76,195,11,1,0,b
-918.2264728881557,93,167,11,2,2,b
-7.907965887819941,94,132,11,3,2,b
-1564.2315158843671,78,198,11,4,2,b
-677.2948818441862,30,163,11,5,2,b
-255.48739931627466,47,125,11,6,2,b
-86.39030827692648,54,113,11,7,2,b
-1253.9739036956803,2,190,11,8,2,b
-691.1090711174137,25,161,11,9,2,b
-906.1333236812134,98,175,11,10,2,b
276.76038205757993,85,105,11,11,2,b
-870.7950891216707,92,178,11,12,2,b
1647.3212947872807,32,119,11,13,0,b
2134.045057607129,18,191,11,14,0,b
1250.8127329417161,39,108,11,15,0,b
923.8609470238049,99,104,11,16,0,b
1938.6438288707777,45,148,11,17,0,b
2217.3802475733337,83,198,11,18,0,b
1935.2836689651958,77,130,11,19,0,b
2242.2334640075537,56,182,11,20,0,b
1717.4486443920475,62,156,11,21,0,b
1782.2747083760808,57,153,11,22,0,b
2411.515526308878,3,189,11,23,0,b
1813.086002914628,92,182,11,24,0,b
1810.6379815016003,45,160,11,25,0,b
-499.95751723384996,50,146,11,26,2,b
-73.07821211274182,75,106,11,27,2,b
97.47727216060326,67,114,11,28,2,b
-420.58481013355487,86,161,11,29,2,b
-1142.1230503187664,97,194,11,30,2,b
174.39653369888725,89,111,11,31,2,b
-1030.2501005029844,4,180,11,32,2,b
-338.2718649362779,59,150,11,33,2,b
-1316.1393908000332,84,196,11,34,2,b
145.7584952237856,93,106,11,35,2,b
-101.42558404858934,78,135,11,36,2,b
-1138.788072356089,13,182,11,37,2,b
-668.0146196615483,33,148,11,38,2,b
-321.58540574853504,77,145,11,39,2,b
-301.67312285377943,51,134,11,40,2,b
-1334.25780356345,92,199,11,41,2,b
-1424.8799816909475,0,191,11,42,2,b
-925.534884790191,5,172,11,43,2,b
-736.2686421216928,87,176,11,44,2,b
73.46089979319052,66,112,11,45,2,b
180.3387500502152,90,101,11,46,2,b
-921.4793818638905,6,161,11,47,2,b
-302.26477223412024,89,143,11,48,2,b
455.83980170912906,76,113,11,49,2,b
-1116.2680686643112,29,163,11,50,2,b
-37.84668608428805,39,113,11,51,2,b
-138.7729692246548,22,124,11,52,2,b
-459.9638794259752,34,142,11,53,2,b
2069.552377424323,11,178,11,54,0,b
2094.4015764964747,45,180,11,55,0,b
898.4147278393309,10,132,11,56,1,b
629.6676101876791,80,104,11,57,1,b
669.3568397566488,36,128,11,58,1,b
371.17865646010483,3,158,11,59,1,b
462.8412136868341,44,185,11,60,1,b
542.9237039681616,56,117,11,61,1,b
755.386366292373,79,125,11,62,1,b
850.3807972382942,16,148,11,63,1,b
186.62515908497187,97,100,11,64,2,b
-928.0984541513988,39,170,11,65,2,b
2037.0490150065873,68,170,11,66,0,b
1531.3476308650131,94,144,11,67,0,b
1752.5646825330855,3,158,11,68,0,b
1425.790583721509,24,108,11,69,0,b
1515.2463239093936,41,164,11,70,0,b
484.0242575444716,14,178,11,71,1,b
393.75480236891815,57,175,11,72,1,b
420.5729726780697,55,186,11,73,1,b
963.5172876760632,9,148,11,74,1,b
1097.3956856888872,86,104,11,75,1,b
623.0107047347951,54,129,11,76,1,b
587.9621017786404,6,137,11,77,1,b
579.2900734126362,8,171,11,78,1,b
269.2246036431852,64,187,11,79,1,b
417.3489923400503,55,168,11,80,1,b
598.3742844977049,84,162,11,81,1,b
-76.07374136712741,8,197,11,82,1,b
117.7872318873986,49,103,11,83,2,b
-201.29245089879004,46,135,11,84,2,b
-1514.8617955604896,25,197,11,85,2,b
-539.420313266322,6,151,11,86,2,b
-142.91156439327796,80,147,11,87,2,b
-417.8978967758875,86,145,11,88,2,b
-288.9808480278082,76,152,11,89,2,b
-272.45000845231993,41,150,11,90,2,b
-15.142258965102755,69,117,11,91,2,b
-157.03098846344633,0,127,11,92,2,b
-886.7796630047173,23,168,11,93,2,b
-1126.7338483756894,75,187,11,94,2,b
-1164.151299013488,10,191,11,95,2,b
338.4314191081621,92,106,11,96,2,b
-1804.3295841601096,5,198,11,97,2,b
388.15412714753336,85,106,11,98,2,b
-1632.5130887432006,13,198,11,99,2,b
-661.701830336298,27,158,11,100,2,b
-223.68717832970097,89,157,11,101,2,b
-212.16303346825907,16,116,11,102,2,b
98.26229504174225,63,123,11,103,2,b
291.99966414784603,87,112,11,104,2,b
-1396.8218177033036,44,193,11,105,2,b
-85.58480637384486,92,126,11,106,2,b
-665.2757271481039,3,153,11,107,2,b
-59.74657817274188,92,126,11,108,2,b
42.00111664225939,96,116,11,109,2,b
-1031.1303935490562,29,183,11,110,2,b
-362.4942606380019,2,124,11,111,2,b
-1174.7030781241706,67,173,11,112,2,b
-471.5048382027743,5,156,11,113,2,b
-799.0537315200634,44,175,11,114,2,b
-215.21102220419004,71,135,11,115,2,b
-424.9937237752841,85,150,11,116,2,b
466.2754783438929,69,116,11,117,1,b
500.8651992764419,9,163,11,118,1,b
626.3433640066303,62,171,11,119,1,b
726.8203350214345,84,175,11,120,1,b
-32.438739351179535,71,132,11,121,2,b
331.52305024787296,19,175,11,122,1,b
1014.8767819147038,51,133,11,123,1,b
389.65152534305327,83,106,11,124,2,b
-1079.8163413802426,25,179,11,125,2,b
-645.5548513260132,12,165,11,126,2,b
70.18459925284931,46,106,11,127,2,b
-208.71931372635729,31,129,11,128,2,b
-673.5221535373078,72,169,11,129,2,b
219.0357731590526,45,103,11,130,2,b
448.8983044047947,10,191,11,131,1,b
520.628510904919,81,163,11,132,1,b
466.3000596875569,45,185,11,133,1,b
697.5716180790238,25,162,11,134,1,b
689.7391088612251,84,134,11,135,1,b
741.592305731523,13,145,11,136,1,b
608.0186306920124,57,109,11,137,1,b
59.70560008279864,15,120,11,138,2,b
-1161.1278469341391,77,186,11,139,2,b
-363.6256862544715,8,139,11,140,2,b
78.78529617892526,69,103,11,141,2,b
-410.6292448866207,6,120,11,142,2,b
789.8232539633373,89,114,11,143,1,b
958.6453809781216,21,145,11,144,1,b
404.1623125373069,27,194,11,145,1,b
870.0826860339598,64,110,11,146,1,b
468.1651871699693,68,110,11,147,1,b
672.0580017219763,7,168,11,148,1,b
277.5899447887058,28,184,11,149,1,b
469.9065286864516,68,166,11,150,1,b
494.9769099441744,1,172,11,151,1,b
528.359084127323,45,176,11,152,1,b
473.1307661818088,40,199,11,153,1,b
429.62911697033337,86,177,11,154,1,b
620.5941095222462,93,118,11,155,1,b
351.5790172068959,33,139,11,156,1,b
691.361306633731,77,144,11,157,1,b
690.9471936135878,13,157,11,158,1,b
1971.8520672994935,43,186,11,159,0,b
1551.3979172643692,46,138,11,160,0,b
1944.7963753191125,41,186,11,161,0,b
1450.6064356082145,32,141,11,162,0,b
1695.1015654253827,0,151,11,163,0,b
2147.6130298826133,80,179,11,164,0,b
1881.4677033785483,0,187,11,165,0,b
1366.8432819896502,18,119,11,166,0,b
-366.3575200195845,72,151,11,167,2,b
-418.0237892387366,82,148,11,168,2,b
-683.7343318026669,29,171,11,169,2,b
-1513.6187784297395,66,193,11,170,2,b
25.441264865961344,50,101,11,171,2,b
-1281.5495960065346,0,188,11,172,2,b
-227.47391649183075,90,151,11,173,2,b
-5.9530726271244845,23,120,11,174,2,b
-65.8056263541262,89,137,11,175,2,b
-1390.8741018626945,85,197,11,176,2,b
208.5355109625658,71,113,11,177,2,b
-551.0392239118046,81,152,11,178,2,b
-1137.8648742731284,82,188,11,179,2,b
-156.7535363406081,93,140,11,180,2,b
-1610.6310168473922,29,193,11,181,2,b
-726.9124216541996,14,157,11,182,2,b
23.403374440888314,59,133,11,183,2,b
-49.21960760914027,71,150,11,184,2,b
-8.98907660453213,73,102,11,185,2,b
-661.6798547271438,62,150,11,186,2,b
-616.5434202781644,95,162,11,187,2,b
359.79665711674477,15,106,11,188,2,b
-260.98427208077356,18,144,11,189,2,b
-927.595483528266,85,187,11,190,2,b
357.4046516696411,87,106,11,191,2,b
107.25754410124426,82,135,11,192,2,b
-774.6126932367044,36,170,11,193,2,b
604.2306124218641,0,114,11,194,1,b
454.08147558908917,72,164,11,195,1,b
1688.0535729137189,23,159,11,196,0,b
2320.0006703049658,61,198,11,197,0,b
1663.1496047790304,22,138,11,198,0,b
-83.84159964804456,92,146,11,199,2,b
-353.5737308734532,6,131,11,200,2,b
0.3150824592805179,32,122,11,201,2,b
-86.71593515984483,85,125,11,202,2,b
-837.0059040294542,97,184,11,203,2,b
-355.0953958190326,6,133,11,204,2,b
378.15505647764104,98,109,11,205,2,b
558.6678914365658,2,163,11,206,1,b
632.1029238193514,51,173,11,207,1,b
646.2899726992357,79,191,11,208,1,b
476.34662247260826,30,196,11,209,1,b
516.0098370538457,50,150,11,210,1,b
491.0754025618045,77,162,11,211,1,b
1086.551282021139,19,105,11,212,0,b
1701.5539798925672,66,145,11,213,0,b
1738.6042333798496,20,150,11,214,0,b
1892.6811521739023,54,168,11,215,0,b
1834.6158773192992,27,132,11,216,0,b
1567.9839370119316,52,125,11,217,0,b
538.01949478698,59,104,11,218,1,b
731.4752105509463,95,139,11,219,1,b
726.0959603219895,16,148,11,220,1,b
328.42103916537167,80,115,11,221,2,b
-98.93695217464973,48,118,11,222,2,b
179.02069846830116,69,119,11,223,2,b
-442.2361136816944,56,114,11,224,2,b
-174.54249668466719,96,140,11,225,2,b
-1622.0559661546397,18,189,11,226,2,b
-218.4007347014429,18,117,11,227,2,b
160.98584845252753,74,104,11,228,2,b
155.6803227404485,2,100,11,229,2,b
-229.96381720883227,59,150,11,230,2,b
262.2648551088221,92,104,11,231,2,b
-1277.2930859824883,79,199,11,232,2,b
-290.58763022610196,96,158,11,233,2,b
-88.89248502734881,24,106,11,234,2,b
-629.3560222095946,72,181,11,235,2,b
-794.2215199841055,3,162,11,236,2,b
-1766.6404815440471,0,198,11,237,2,b
-762.7456878559422,34,161,11,238,2,b
2.675812863565241,68,129,11,239,2,b
-386.47715068514384,3,124,11,240,2,b
-1143.958323714738,72,180,11,241,2,b
-568.4071448845922,45,160,11,242,2,b
-696.371550652331,52,146,11,243,2,b
-1660.1254818182474,82,199,11,244,2,b
612.1835824055127,35,179,11,245,1,b
878.7078358101792,73,165,11,246,1,b
566.533170014737,18,182,11,247,1,b
448.69654464709765,2,155,11,248,1,b
764.5887824756494,23,149,11,249,1,b
317.9261151203391,57,127,11,250,1,b
702.5757287843894,22,155,11,251,1,b
716.1210066615847,23,159,11,252,1,b
621.0295931392441,43,138,11,253,1,b
667.7630606620908,79,130,11,254,1,b
952.4935961902195,64,132,11,255,1,b
829.3923886763777,56,118,11,256,1,b
747.3979561236081,92,160,11,257,1,b
536.2705217938129,55,104,11,258,1,b
623.5272782927071,44,106,11,259,1,b
834.3512826039296,75,106,11,260,1,b
822.9711931587735,36,120,11,261,1,b
386.699977656069,30,178,11,262,1,b
-859.5829311030783,82,173,11,263,2,b
6.369874581384899,11,106,11,264,2,b
-1382.7964727327287,4,180,11,265,2,b
183.53002285982296,83,121,11,266,2,b
-22.557251427920587,14,104,11,267,2,b
-396.9404020986758,46,160,11,268,2,b
-238.54394695519662,42,106,11,269,2,b
-601.0288777483798,13,158,11,270,2,b
-488.5783279314572,61,163,11,271,2,b
95.20761669006018,53,102,11,272,2,b
74.5565368622849,90,118,11,273,2,b
-415.0726725235841,87,156,11,274,2,b
-415.6288262271932,2,117,11,275,2,b
-1141.5162437649853,11,179,11,276,2,b
-1037.2089030314885,16,174,11,277,2,b
-383.43209693930015,88,162,11,278,2,b
-305.6104613258474,82,132,11,279,2,b
190.64710978903474,77,127,11,280,2,b
74.25597357012714,13,115,11,281,2,b
-1090.6982572341028,54,185,11,282,2,b
-217.67105822620522,57,138,11,283,2,b
-133.06502984514725,42,109,11,284,2,b
-788.9164509974448,5,158,11,285,2,b
-270.29996234969394,19,119,11,286,2,b
-881.4089067500763,93,175,11,287,2,b
-181.7169471209386,28,128,11,288,2,b
-721.4623976756677,96,158,11,289,2,b
-957.3684264399931,71,188,11,290,2,b
1349.7058341079037,1,111,11,291,0,b
1587.3950452258982,96,145,11,292,0,b
1883.1646119255745,41,144,11,293,0,b
740.5638898100616,67,138,11,294,1,b
662.1707508308174,8,170,11,295,1,b
594.9815613141126,69,133,11,296,1,b
490.38963558101295,91,163,11,297,1,b
469.4622546568787,69,179,11,298,1,b
587.0977892928477,11,151,11,299,1,b
723.3945930726093,33,131,11,300,1,b
688.8562795639822,40,139,11,301,1,b
683.5402792648586,54,111,11,302,1,b
628.6165431911194,58,144,11,303,1,b
811.9330046925339,75,147,11,304,1,b
1311.3263240015272,8,118,11,305,0,b
2156.7370667887435,31,191,11,306,0,b
1931.851882736489,3,173,11,307,0,b
250.34096290782446,48,183,11,308,1,b
512.6105538315032,59,109,11,309,1,b
693.1464698786112,47,105,11,310,1,b
495.33697620820755,38,156,11,311,1,b
295.76230018243814,73,187,11,312,1,b
829.3343207465604,28,163,11,313,1,b
486.5041871245539,39,111,11,314,1,b
521.829479700667,6,126,11,315,1,b
864.4789006426845,87,197,11,316,1,b
363.34668856193474,12,160,11,317,1,b
421.1774309656054,38,141,11,318,1,b
870.6592522674628,27,154,11,319,1,b
433.98602202871893,35,116,11,320,1,b
588.7197779094129,7,139,11,321,1,b
210.66571769824043,66,179,11,322,1,b
501.9608558339263,56,107,11,323,1,b
652.8327077610163,20,141,11,324,1,b
582.3098567979199,58,101,11,325,1,b
431.7893798215731,65,120,11,326,1,b
719.1564530301507,28,177,11,327,1,b
619.2981343074649,60,143,11,328,1,b
615.0802209443705,89,156,11,329,1,b
688.9712093807461,65,111,11,330,1,b
643.813715656431,97,184,11,331,1,b
838.0933125645897,83,101,11,332,1,b
1269.8652227045077,95,116,11,333,0,b
1330.4197592433459,66,118,11,334,0,b
1642.1454540861816,87,141,11,335,0,b
1799.193053209246,29,136,11,336,0,b
1712.831097961263,91,168,11,337,0,b
321.7154497462087,75,163,11,338,1,b
469.18575098746476,23,183,11,339,1,b
410.10695208209006,68,125,11,340,1,b
-579.3062453460151,16,149,11,341,2,b
156.77535407166465,84,100,11,342,2,b
116.35892312659098,83,115,11,343,2,b
-663.9583066509028,52,159,11,344,2,b
-775.2967062315531,53,167,11,345,2,b
-389.46589426053947,78,166,11,346,2,b
-853.7089288327893,69,166,11,347,2,b
-229.15171494931113,19,105,11,348,2,b
-147.5313729629589,31,126,11,349,2,b
-685.565526317633,2,154,11,350,2,b
-1080.9482052671128,76,181,11,351,2,b
460.38277356679896,90,105,11,352,2,b
-1132.2657070741616,25,173,11,353,2,b
-494.6783767774822,19,137,11,354,2,b
-1283.7192668273158,41,180,11,355,2,b
-247.15451312820989,91,153,11,356,2,b
240.79370025916387,90,116,11,357,2,b
225.04043416520247,94,100,11,358,2,b
-277.18483790051664,94,151,11,359,2,b
150.49697715351525,27,106,11,360,2,b
-761.9022359444148,17,164,11,361,2,b
2142.7952664889826,27,180,11,362,0,b
2004.334046195923,29,162,11,363,0,b
2289.185159050196,11,185,11,364,0,b
1659.3913156496556,45,129,11,365,0,b
612.1679667250496,62,130,11,366,1,b
318.587402242453,97,194,11,367,1,b
465.16935120227527,66,161,11,368,1,b
544.6799357187085,75,150,11,369,1,b
420.2325315685629,34,183,11,370,1,b
583.4283620752384,17,107,11,371,1,b
591.083120265729,39,154,11,372,1,b
763.423003954614,26,108,11,373,1,b
678.4146231086321,50,165,11,374,1,b
849.341329610546,75,105,11,375,1,b
431.5178944771167,0,182,11,376,1,b
683.3469261138276,34,157,11,377,1,b
1002.1025835792668,21,145,11,378,1,b
643.644745607287,46,131,11,379,1,b
526.738389208502,37,155,11,380,1,b
208.73414655205787,65,183,11,381,1,b
536.8399198757127,84,198,11,382,1,b
1964.0769698412796,96,189,11,383,0,b
1487.6852370958334,7,120,11,384,0,b
1800.9486544434965,22,150,11,385,0,b
1011.8083402013308,1,138,11,386,1,b
661.2585462140653,78,151,11,387,1,b
696.2782013222288,5,115,11,388,1,b
730.1166184928187,20,183,11,389,1,b
735.3435196461883,28,123,11,390,1,b
639.31687552696,44,174,11,391,1,b
399.621347632258,73,177,11,392,1,b
1828.616349450756,27,157,11,393,0,b
1297.6292742337594,91,108,11,394,0,b
2043.3242596237023,20,188,11,395,0,b
235.02230799456007,48,100,11,396,2,b
-710.9430051502399,73,170,11,397,2,b
-323.6557100431794,50,144,11,398,2,b
-1228.6616225652608,31,180,11,399,2,b
359.40928947524264,81,131,11,400,2,b
-1317.27218453679,28,186,11,401,2,b
-629.7255587177134,57,135,11,402,2,b
-164.659157866575,93,149,11,403,2,b
